Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Aug 2011 (31),Ayr United (1),1-2,1-1,Hamilton Academical FC (1)
?,(Sat) 6 Aug 2011 (31),Livingston FC (1),2-2,0-2,Queen of the South (1)
?,(Sat) 6 Aug 2011 (31),Partick Thistle (1),0-1,0-0,Dundee FC (1)
?,(Sat) 6 Aug 2011 (31),Raith Rovers (1),1-0,1-0,Falkirk (1)
?,(Sat) 6 Aug 2011 (31),Ross County (1),0-0,0-0,Greenock Morton (1)
?,(Sat) 13 Aug 2011 (32),Dundee FC (2),1-1,1-1,Ayr United (2)
?,(Sat) 13 Aug 2011 (32),Falkirk (2),2-1,1-1,Partick Thistle (2)
?,(Sat) 13 Aug 2011 (32),Hamilton Academical FC (2),5-1,3-0,Ross County (2)
?,(Sat) 13 Aug 2011 (32),Greenock Morton (2),2-1,1-0,Livingston FC (2)
?,(Sat) 13 Aug 2011 (32),Queen of the South (2),1-3,1-0,Raith Rovers (2)
?,(Sat) 20 Aug 2011 (33),Ayr United (3),2-2,1-2,Falkirk (3)
?,(Sat) 20 Aug 2011 (33),Livingston FC (3),4-2,2-0,Dundee FC (3)
?,(Sat) 20 Aug 2011 (33),Partick Thistle (3),1-1,0-0,Hamilton Academical FC (3)
?,(Sat) 20 Aug 2011 (33),Raith Rovers (3),1-1,1-1,Greenock Morton (3)
?,(Sat) 20 Aug 2011 (33),Ross County (3),2-0,0-0,Queen of the South (3)
?,(Sat) 27 Aug 2011 (34),Ayr United (4),2-1,1-1,Raith Rovers (4)
?,(Sat) 27 Aug 2011 (34),Dundee FC (4),0-1,0-1,Greenock Morton (4)
?,(Sat) 27 Aug 2011 (34),Falkirk (4),1-1,0-0,Ross County (4)
?,(Sat) 27 Aug 2011 (34),Hamilton Academical FC (4),1-1,0-0,Livingston FC (4)
?,(Sat) 27 Aug 2011 (34),Partick Thistle (4),2-1,1-0,Queen of the South (4)
?,(Sat) 10 Sep 2011 (36),Livingston FC (5),1-1,0-0,Falkirk (5)
?,(Sat) 10 Sep 2011 (36),Greenock Morton (5),4-1,3-0,Ayr United (5)
?,(Sat) 10 Sep 2011 (36),Queen of the South (5),1-0,0-0,Hamilton Academical FC (5)
?,(Sat) 10 Sep 2011 (36),Raith Rovers (5),0-1,0-0,Dundee FC (5)
?,(Sat) 10 Sep 2011 (36),Ross County (5),2-2,1-0,Partick Thistle (5)
?,(Sat) 17 Sep 2011 (37),Falkirk (6),2-1,0-1,Dundee FC (6)
?,(Sat) 17 Sep 2011 (37),Hamilton Academical FC (6),2-2,0-1,Raith Rovers (6)
?,(Sat) 17 Sep 2011 (37),Partick Thistle (6),4-0,0-0,Ayr United (6)
?,(Sat) 17 Sep 2011 (37),Queen of the South (6),4-1,4-0,Greenock Morton (6)
?,(Sat) 17 Sep 2011 (37),Ross County (6),1-1,1-1,Livingston FC (6)
?,(Sat) 24 Sep 2011 (38),Ayr United (7),1-0,0-0,Queen of the South (7)
?,(Sat) 24 Sep 2011 (38),Dundee FC (7),0-1,0-0,Hamilton Academical FC (7)
?,(Sat) 24 Sep 2011 (38),Livingston FC (7),2-1,1-0,Partick Thistle (7)
?,(Sat) 24 Sep 2011 (38),Greenock Morton (7),3-2,1-2,Falkirk (7)
?,(Sat) 24 Sep 2011 (38),Raith Rovers (7),0-1,0-0,Ross County (7)
?,(Fri) 30 Sep 2011 (39),Partick Thistle (8),5-0,2-0,Greenock Morton (8)
?,(Sat) 1 Oct 2011 (39),Hamilton Academical FC (8),0-1,0-1,Falkirk (8)
?,(Sat) 1 Oct 2011 (39),Livingston FC (8),1-1,0-0,Raith Rovers (8)
?,(Sat) 1 Oct 2011 (39),Queen of the South (8),0-0,0-0,Dundee FC (8)
?,(Sat) 1 Oct 2011 (39),Ross County (8),4-0,1-0,Ayr United (8)
?,(Sat) 15 Oct 2011 (41),Ayr United (9),0-0,0-0,Livingston FC (9)
?,(Sat) 15 Oct 2011 (41),Dundee FC (9),1-2,1-1,Ross County (9)
?,(Sat) 15 Oct 2011 (41),Falkirk (9),1-0,0-0,Queen of the South (9)
?,(Sat) 15 Oct 2011 (41),Greenock Morton (9),0-2,0-0,Hamilton Academical FC (9)
?,(Sat) 15 Oct 2011 (41),Raith Rovers (9),2-0,1-0,Partick Thistle (9)
?,(Sat) 22 Oct 2011 (42),Ayr United (10),1-3,0-1,Dundee FC (10)
?,(Sat) 22 Oct 2011 (42),Livingston FC (10),1-1,1-1,Greenock Morton (10)
?,(Sat) 22 Oct 2011 (42),Partick Thistle (10),2-2,0-1,Falkirk (10)
?,(Sat) 22 Oct 2011 (42),Raith Rovers (10),0-2,0-1,Queen of the South (10)
?,(Sat) 22 Oct 2011 (42),Ross County (10),1-0,1-0,Hamilton Academical FC (10)
?,(Sat) 29 Oct 2011 (43),Dundee FC (11),0-1,0-1,Partick Thistle (11)
?,(Sat) 29 Oct 2011 (43),Falkirk (11),2-0,0-0,Raith Rovers (11)
?,(Sat) 29 Oct 2011 (43),Hamilton Academical FC (11),2-3,2-0,Ayr United (11)
?,(Sat) 29 Oct 2011 (43),Greenock Morton (11),0-2,0-1,Ross County (11)
?,(Sat) 29 Oct 2011 (43),Queen of the South (11),0-2,0-1,Livingston FC (11)
?,(Sat) 5 Nov 2011 (44),Ayr United (12),0-1,0-1,Greenock Morton (12)
?,(Sat) 5 Nov 2011 (44),Dundee FC (12),1-0,0-0,Raith Rovers (12)
?,(Sat) 5 Nov 2011 (44),Falkirk (12),4-3,3-0,Livingston FC (12)
?,(Sat) 5 Nov 2011 (44),Hamilton Academical FC (12),3-1,1-1,Queen of the South (12)
?,(Sat) 5 Nov 2011 (44),Partick Thistle (12),0-1,0-1,Ross County (12)
?,(Sat) 12 Nov 2011 (45),Livingston FC (13),1-0,0-0,Hamilton Academical FC (13)
?,(Sat) 12 Nov 2011 (45),Greenock Morton (13),1-2,1-1,Dundee FC (13)
?,(Sat) 12 Nov 2011 (45),Queen of the South (13),0-0,0-0,Partick Thistle (13)
?,(Sat) 12 Nov 2011 (45),Raith Rovers (13),0-1,0-1,Ayr United (13)
?,(Sat) 12 Nov 2011 (45),Ross County (13),3-1,1-1,Falkirk (13)
?,(Sat) 26 Nov 2011 (47),Dundee FC (14),4-2,2-1,Falkirk (14)
?,(Sat) 26 Nov 2011 (47),Livingston FC (14),0-3,0-0,Ross County (14)
